Unnamed: 0|trans_date_trans_time|cc_num|merchant|category|amt|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|trans_num|merch_lat|merch_long|is_fraud|merch_zipcode|merch_last_update_time|merch_eff_time|cc_bic
72|2019-01-01 00:55:05+08:00|302730####8427|Cummings LLC|gas_transport|57.23|Andrew|Patterson|M|06959 Stephen Branch Suite 246|Thida|AR|72165|35.5762|-91.4539|111|Careers information officer|2000-06-13|044fca5318d0550ed661b507b216f83c|36.144895|-92.188172|0|72519|2012-01-01 00:55:05+08:00|2012-01-01 00:55:05+08:00|CITIUS33CHI
73|2019-01-01 00:56:12+08:00|355888######0592|Swaniawski, Lowe and Robel|shopping_pos|317.14|Christopher|Holt|M|05597 Michael Spurs|Parks|AZ|86018|35.2563|-111.95|759|Geologist, engineering|1957-03-28|3fe3286b0ea3f8c8857ec2e3da17b853|35.268124|-112.682895|0|""|2012-01-01 00:56:12+08:00|2012-01-01 00:56:12+08:00|DEUTUS33TRF
74|2019-01-01 00:56:44+08:00|304876####2433|Osinski, Ledner and Leuschke|grocery_pos|127.88|Stephanie|Crane|F|144 Martinez Curve|Central|IN|47110|38.097|-86.1723|350|Counsellor|1955-01-05|02384110799958e20345759c49a8910b|38.860981|-86.77339599999999|0|47453|2012-01-01 00:56:44+08:00|2012-01-01 00:56:44+08:00|AIABUS31
75|2019-01-01 00:56:59+08:00|571465##5400|Reichert, Huels and Hoppe|shopping_net|113.40|Louis|Fisher|M|45654 Hess Rest|Fort Washakie|WY|82514|43.0048|-108.8964|1645|Freight forwarder|1976-02-26|9d660a18154a3ba5fe869f373c6f819c|42.868965|-108.50335|0|82510|2012-01-01 00:56:59+08:00|2012-01-01 00:56:59+08:00|DEUTUS33TRF
76|2019-01-01 00:57:17+08:00|378006#####4784|Ankunding LLC|shopping_net|94.53|Christopher|Matthews|M|433 John Heights Apt. 849|Etlan|VA|22719|38.5095|-78.2638|395|Senior tax professional/tax inspector|1982-01-07|d513918bedeff433054b9384483bd79c|37.84676|-79.262334|0|24435|2012-01-01 00:57:17+08:00|2012-01-01 00:57:17+08:00|""
77|2019-01-01 00:57:30+08:00|341283#####8499|Pfeffer and Sons|shopping_pos|1.82|Mario|""|M|62130 Miller Square Suite 785|Brinson|GA|39825|30.9788|-84.7373|1461|Engineer, broadcasting (operations)|1935-09-08|35dd52e536ac27feca9d33ad8426f579|31.973466|-84.244731|0|31787|2012-01-01 00:57:30+08:00|2012-01-01 00:57:30+08:00|CITIUS33CHI
78|2019-01-01 00:58:02+08:00|448113###1752|Greenholt, Jacobi and Gleason|gas_transport|75.77|Frank|Foster|M|37910 Ward Lights|Shrewsbury|MA|1545|42.2848|-71.7205|35299|English as a second language teacher|1975-04-30|1240cd77c20744f96aa5e6a5cf9b1fcf|42.889256|-71.88810699999999|0|03458|2012-01-01 00:58:02+08:00|2012-01-01 00:58:02+08:00|""
79|2019-01-01 00:58:53+08:00|468726###1103|Kunze Inc|grocery_pos|108.59|Sarah|Cross|F|273 Phillip Throughway|Bigelow|MN|56117|43.5336|-95.6515|399|Economist|1977-04-28|c7398ef8cebfefee82e590d473cf538b|44.51103|-95.934394|0|56239|2012-01-01 00:58:53+08:00|2012-01-01 00:58:53+08:00|CITIUS33CHI
80|2019-01-01 00:59:25+08:00|545677######9288|Harris Inc|gas_transport|48.68|Taylor|Khan|F|658 Diane Glen Apt. 677|North Washington|PA|16048|41.0472|-79.8089|139|Patent attorney|1954-05-25|673b35c970ef05a2acceb2af42f919d7|40.237898|-79.89407299999999|0|15037|2012-01-01 00:59:25+08:00|2012-01-01 00:59:25+08:00|CITIUS33CHI
81|2019-01-01 01:00:19+08:00|498113###8794|Connelly, Reichert and Fritsch|gas_transport|72.35|Joseph|Spencer|M|7854 Stephanie Island Suite 788|Holloway|OH|43985|40.0113|-80.9701|128|Child psychotherapist|1946-04-03|cfe0948d7b26c9fef58e59a9bf41d3e5|39.308098|-81.698525|0|45742|2012-01-01 01:00:19+08:00|2012-01-01 01:00:19+08:00|ADMDUS41
82|2019-01-01 01:00:48+08:00|601189######0915|Howe Ltd|misc_pos|218.71|Erin|Chavez|F|3379 Williams Common|Littleton|CO|80120|39.5994|-105.0044|320420|Water engineer|1975-07-31|43204045928cb3449edc63078a75b48c|39.335171|-104.102882|0|""|2012-01-01 01:00:48+08:00|2012-01-01 01:00:48+08:00|ADMDUS41
83|2019-01-01 01:01:48+08:00|653462######9800|Torp-Labadie|gas_transport|52.59|Christine|Harris|F|29606 Martinez Views Suite 653|Hinesburg|VT|5461|44.3346|-73.098|4542|Claims inspector/assessor|1998-03-19|2686067ebeee0aa355a750faf309384e|45.084808|-73.626071|0|12958|2012-01-01 01:01:48+08:00|2012-01-01 01:01:48+08:00|AIABUS31
84|2019-01-01 01:02:16+08:00|376028#####4021|Wolf Inc|grocery_pos|89.11|Aaron|Murray|M|624 Hale Springs Apt. 572|Meadville|MO|64659|39.7795|-93.3014|964|Tourist information centre manager|1974-12-23|1cb03ad950bab1ca74b02500644ec1ba|40.773306|-92.821257|0|52544|2012-01-01 01:02:16+08:00|2012-01-01 01:02:16+08:00|ACEEUS31
85|2019-01-01 01:02:53+08:00|571365##5126|VonRueden Group|grocery_net|89.35|Barbara|Taylor|F|0069 Robin Brooks Apt. 695|Elberta|MI|49628|44.5995|-86.2141|372|Exhibitions officer, museum/gallery|1995-07-12|bce01a6ae8b8c6227cd4f1de751c017c|44.630758|-87.12389399999999|0|""|2012-01-01 01:02:53+08:00|2012-01-01 01:02:53+08:00|ACEEUS31
86|2019-01-01 01:04:48+08:00|351875######2249|Vandervort-Funk|grocery_pos|50.68|Antonio|Koch|M|8738 Richard Brooks|Moab|UT|84532|38.5677|-109.5271|9772|Location manager|1989-11-24|61861370b5c31b9c00fd949124944d7a|38.482541|-108.853856|0|""|2012-01-01 01:04:48+08:00|2012-01-01 01:04:48+08:00|""
87|2019-01-01 01:06:06+08:00|545677######9288|Bernhard Inc|gas_transport|64.47|Taylor|Khan|F|658 Diane Glen Apt. 677|North Washington|PA|16048|41.0472|-79.8089|139|Patent attorney|1954-05-25|93953aab1a46beb5d65c8ab368a3f860|40.068764|-79.826882|0|15438|2012-01-01 01:06:06+08:00|2012-01-01 01:06:06+08:00|DEUTUS33TRF
88|2019-01-01 01:06:22+08:00|357757######6568|Morissette, Weber and Wiegand|grocery_net|63.58|Debbie|Hughes|F|0182 Owens Burgs Suite 480|Diamond|OH|44412|41.0935|-81.0425|2644|Engineer, biomedical|1983-08-25|0189da32192f942196b01f50bcebeac8|41.8136|-81.23076999999999|0|44081|2012-01-01 01:06:22+08:00|2012-01-01 01:06:22+08:00|ACEEUS31
89|2019-01-01 01:08:31+08:00|213112#####3773|Brekke and Sons|gas_transport|81.85|Ana|Howell|F|4664 Sanchez Common Suite 930|Bradley|SC|29819|34.0326|-82.2027|1523|Research scientist (physical sciences)|1984-06-03|4e2abdbd30c0353eeddf16650e1fc46b|33.828472999999995|-81.642924|0|29129|2012-01-01 01:08:31+08:00|2012-01-01 01:08:31+08:00|CITIUS33CHI
90|2019-01-01 01:09:22+08:00|359232######9225|Mraz-Herzog|gas_transport|59.70|Ashley|Robinson|F|1007 Colton Forks|Hopewell|VA|23860|37.2876|-77.295|31970|Purchasing manager|1935-08-15|9431e17d0ed2ec210587c4085d4c6887|36.962777|-77.640054|0|23840|2012-01-01 01:09:22+08:00|2012-01-01 01:09:22+08:00|DEUTUS33TRF
91|2019-01-01 01:09:41+08:00|468352######9354|Ledner-Pfannerstill|gas_transport|90.54|Charles|Carrillo|M|17547 Stephen Turnpike Apt. 846|Hawthorne|CA|90250|33.9143|-118.3493|93193|Editor, magazine features|1995-04-19|295b782f9fa48f76f508179ec6412f9d|32.990285|-117.836803|0|""|2012-01-01 01:09:41+08:00|2012-01-01 01:09:41+08:00|ADMDUS41
92|2019-01-01 01:09:57+08:00|350208######3054|Padberg-Welch|grocery_pos|50.57|Scott|Martin|M|31472 Cody Place Suite 740|Kensington|MD|20895|39.0298|-77.0793|19054|Operations geologist|1976-09-08|0cf233c92827db6083d311379ad67d46|38.394608000000005|-76.437916|0|20657|2012-01-01 01:09:57+08:00|2012-01-01 01:09:57+08:00|APBCUS61
93|2019-01-01 01:09:57+08:00|180048#####7117|Rippin, Kub and Mann|misc_net|3.79|Mary|Wall|F|2481 Mills Lock|Plainfield|NJ|7060|40.6152|-74.415|71485|Leisure centre manager|1974-07-19|7c63dd07b14aac7dc99f4587d83dd599|40.813669|-75.283465|0|18091|2012-01-01 01:09:57+08:00|2012-01-01 01:09:57+08:00|ACEEUS31
94|2019-01-01 01:10:16+08:00|651134######5438|Kutch-Hegmann|grocery_net|54.54|Robert|Nguyen|M|74835 Garner Point|Ruth|NV|89319|39.3426|-114.8859|450|Interpreter|1946-08-24|2d441ff99c98107300207fdfc6dc71f0|38.69322|-115.87599|0|""|2012-01-01 01:10:16+08:00|2012-01-01 01:10:16+08:00|CITIUS33CHI
95|2019-01-01 01:11:02+08:00|419847###4557|Corwin-Gorczany|misc_net|3.35|Christie|Williamson|F|519 Jerry Views|Avoca|IA|51521|41.4768|-95.3509|2036|Engineering geologist|1971-08-20|054e43b7ffbe6f2315c2ef123f2da0c0|41.907592|-95.809232|0|51558|2012-01-01 01:11:02+08:00|2012-01-01 01:11:02+08:00|APBCUS61
96|2019-01-01 01:14:11+08:00|442348######1412|Huels-Nolan|gas_transport|50.61|Christopher|Ortega|M|5045 Emily Wall|Princeton|IA|52768|41.6858|-90.3706|1426|Agricultural consultant|1957-03-06|a76f5e9735622f062eb663f06c169a94|41.027284|-89.416172|0|61540|2012-01-01 01:14:11+08:00|2012-01-01 01:14:11+08:00|CITIUS33CHI
97|2019-01-01 01:14:11+08:00|351823######0662|Jaskolski-Dibbert|grocery_net|50.74|Barbara|Lowe|F|67210 Lori Creek|Sherman|TX|75092|33.6372|-96.6184|46563|Systems developer|1970-09-11|8ba96beff66354e33f9fe96051a9a4a3|34.266940999999996|-96.709668|0|73460|2012-01-01 01:14:11+08:00|2012-01-01 01:14:11+08:00|""
98|2019-01-01 01:14:55+08:00|659325######7804|DuBuque LLC|grocery_pos|186.73|Melissa|Meza|F|244 Abbott Parkway|Loxahatchee|FL|33470|26.7383|-80.27600000000001|26551|Paramedic|1977-01-04|73e0bef38dd11227990b0e4e466d3706|27.610009|-79.49811|0|""|2012-01-01 01:14:55+08:00|2012-01-01 01:14:55+08:00|ADMDUS41
99|2019-01-01 01:15:01+08:00|601149######2597|Kutch-Hegmann|grocery_net|39.95|Gary|Barnes|M|2970 Flores Brooks|Smackover|AR|71762|33.3398|-92.7442|2501|Financial adviser|1986-06-11|f487762b6cebc5a18abcfcb90b644c01|33.651123|-91.902918|0|71675|2012-01-01 01:15:01+08:00|2012-01-01 01:15:01+08:00|ACEEUS31
100|2019-01-01 01:16:52+08:00|659325######7804|Brekke and Sons|gas_transport|55.18|Melissa|""|F|244 Abbott Parkway|Loxahatchee|FL|33470|26.7383|-80.27600000000001|26551|Paramedic|1977-01-04|3c6158c556727d527f8b51cc03b30236|27.346033|-80.475563|0|34987|2012-01-01 01:16:52+08:00|2012-01-01 01:16:52+08:00|ACEEUS31
101|2019-01-01 01:17:44+08:00|414923######5790|Mosciski, Gislason and Mertz|grocery_pos|92.99|Tanner|Carroll|M|494 Burke Ports|Cokeburg|PA|15324|40.1008|-80.0652|632|Dealer|1989-04-08|82a8fce947e7d34e5bcf45fd9fe9f42d|40.706082|-80.366274|0|15009|2012-01-01 01:17:44+08:00|2012-01-01 01:17:44+08:00|ADMDUS41
102|2019-01-01 01:18:10+08:00|639046##1587|Schmeler Inc|misc_pos|43.02|Dylan|Bonilla|M|2497 John Motorway Suite 922|Leetsdale|PA|15056|40.5662|-80.2099|1140|Administrator, education|1986-06-20|d326f783a50d8654a38831c8ab97bee8|41.419964|-79.957263|0|16362|2012-01-01 01:18:10+08:00|2012-01-01 01:18:10+08:00|APBCUS61
103|2019-01-01 01:19:02+08:00|223561######3698|Schaefer, McGlynn and Bosco|gas_transport|51.33|Melissa|Mcclure|F|2027 Snyder Track|Manville|WY|82227|42.73|-104.7024|241|Educational psychologist|1980-12-16|a8af4c635415817aaeea5cbbe380e010|42.508247999999995|-105.34481|0|""|2012-01-01 01:19:02+08:00|2012-01-01 01:19:02+08:00|""
104|2019-01-01 01:19:13+08:00|510480######8134|Williamson LLC|misc_pos|47.85|Regina|Johnston|F|641 Steven Mall Apt. 299|Westhampton Beach|NY|11978|40.8295|-72.6473|3255|Financial trader|1978-07-08|dd8b591a334c3fc2f2b3d575bb25d3a5|40.712685|-72.124522|0|""|2012-01-01 01:19:13+08:00|2012-01-01 01:19:13+08:00|ADMDUS41
105|2019-01-01 01:20:50+08:00|180040#####2291|Pouros-Conroy|shopping_pos|9.23|Mary|Schmidt|F|022 Moore Island|New York City|NY|10162|40.7699|-73.9511|1577385|Audiological scientist|1957-12-29|bcba3232a5192f63bb055c14f71542a7|41.395142|-74.887524|0|12770|2012-01-01 01:20:50+08:00|2012-01-01 01:20:50+08:00|AIABUS31
106|2019-01-01 01:21:50+08:00|412976######9660|Erdman-Kertzmann|gas_transport|80.36|Cheryl|Ballard|F|248 James Squares Apt. 838|Halstad|MN|56548|47.3551|-96.798|771|Scientist, audiological|1972-06-14|9088a967b5eba8188e88a447225a5a0b|46.609559999999995|-96.630804|0|56594|2012-01-01 01:21:50+08:00|2012-01-01 01:21:50+08:00|CITIUS33CHI
107|2019-01-01 01:22:14+08:00|401810#########3675|Kuhn LLC|misc_net|6.36|Katherine|Love|F|5884 Sandoval Square Apt. 371|Allenhurst|NJ|7711|40.2367|-74.0067|1533|Administrator, charities/voluntary organisations|1935-04-15|99b8d1e83b17dad071aedb850c3a8da9|39.926556|-73.774415|0|""|2012-01-01 01:22:14+08:00|2012-01-01 01:22:14+08:00|ADMDUS41
108|2019-01-01 01:22:56+08:00|447432######7121|Fisher-Schowalter|shopping_net|226.33|Matthew|Russell|M|168 Michael Coves Suite 343|June Lake|CA|93529|37.7773|-119.0825|633|Health service manager|1927-09-09|208e003f309f9db37b3c40ddc9271908|36.819789|-119.670559|0|93611|2012-01-01 01:22:56+08:00|2012-01-01 01:22:56+08:00|""
109|2019-01-01 01:23:00+08:00|303762####5123|Medhurst PLC|shopping_net|215.99|Cynthia|Davis|F|7177 Steven Forges|Sixes|OR|97476|42.825|-124.4409|217|Retail merchandiser|1928-10-01|e13482d8e24ed41362ff84bb9f100623|42.988724|-123.904978|0|97458|2012-01-01 01:23:00+08:00|2012-01-01 01:23:00+08:00|""
110|2019-01-01 01:23:17+08:00|348789#####7806|Kerluke Inc|misc_net|1.47|Megan|Murphy|F|53696 Laura Radial|Holstein|NE|68950|40.4542|-98.6538|331|Telecommunications researcher|1950-08-19|6569a85a160476c677bf9a4c2da40cfd|41.144859999999994|-99.38762|0|68855|2012-01-01 01:23:17+08:00|2012-01-01 01:23:17+08:00|""
111|2019-01-01 01:23:26+08:00|180014#####9255|Stark-Batz|entertainment|5.83|Brianna|Page|F|0043 Henry Plaza|Brantley|AL|36009|31.571|-86.2743|2566|Exercise physiologist|1958-06-26|14eb123e2dc9745d0ca4c87a5469ffe4|31.798954|-86.213243|0|36049|2012-01-01 01:23:26+08:00|2012-01-01 01:23:26+08:00|ACEEUS31
112|2019-01-01 01:23:38+08:00|226080######7968|Gottlieb, Considine and Schultz|shopping_net|51.04|Monique|""|F|755 Gardner Heights Apt. 420|Paxton|MA|1612|42.3066|-71.9202|4845|Accounting technician|1926-09-14|32b073ebd568a36b9720f92882a0ac04|41.948237|-71.668538|0|02830|2012-01-01 01:23:38+08:00|2012-01-01 01:23:38+08:00|APBCUS61
113|2019-01-01 01:23:50+08:00|497942######9333|Bauch-Raynor|grocery_pos|122.05|Kelly|Zimmerman|F|1893 Katie Tunnel|Westerville|NE|68881|41.4193|-99.3844|73|Product designer|1935-02-10|d83aa7370cef2c7a209118f313d0b360|41.609064|-99.650276|0|""|2012-01-01 01:23:50+08:00|2012-01-01 01:23:50+08:00|ADMDUS41
114|2019-01-01 01:25:26+08:00|375767#####3375|Adams, Kovacek and Kuhlman|grocery_net|106.19|Christopher|Patterson|M|16744 Campbell Wall Apt. 372|Timberville|VA|22853|38.6476|-78.7717|4367|Waste management officer|1962-04-12|1d088cdb9fa62ea5cbd482110abaedf0|38.336898|-79.568795|0|24458|2012-01-01 01:25:26+08:00|2012-01-01 01:25:26+08:00|DEUTUS33TRF
115|2019-01-01 01:26:03+08:00|601138######1808|Huel, Hammes and Witting|grocery_pos|129.09|Jacqueline|Marsh|F|950 Sheryl Spurs|Dunlevy|PA|15432|40.1151|-79.8627|427|Mining engineer|1951-02-05|d97964d0b996ba0d0dbf2aae5f558dcd|40.92927|-79.548333|0|16218|2012-01-01 01:26:03+08:00|2012-01-01 01:26:03+08:00|CITIUS33CHI
116|2019-01-01 01:28:22+08:00|359232######9225|Grimes LLC|entertainment|7.06|Ashley|""|F|1007 Colton Forks|Hopewell|VA|23860|37.2876|-77.295|31970|Purchasing manager|1935-08-15|d27fd7a3300953b0cb67d38e65c2f344|37.426207|-76.502881|0|23061|2012-01-01 01:28:22+08:00|2012-01-01 01:28:22+08:00|""
117|2019-01-01 01:28:24+08:00|460707######8276|Rodriguez Group|gas_transport|61.71|Brenda|""|F|033 Tara Brook Suite 523|Coyle|OK|73027|35.8985|-97.2607|1493|Amenity horticulturist|1985-03-21|2b76f72055163acfeaa19f6c1f15314c|36.694647|-97.517515|0|74643|2012-01-01 01:28:24+08:00|2012-01-01 01:28:24+08:00|ADMDUS41
118|2019-01-01 01:30:21+08:00|422973######4049|Bernhard Inc|gas_transport|45.77|Tyler|Mills|M|7838 Jason Squares|Elizabethtown|KY|42701|37.6848|-85.8784|48194|Surgeon|1990-05-03|949a6e32484f6a256a45bf09625165ff|36.687137|-85.278013|0|42602|2012-01-01 01:30:21+08:00|2012-01-01 01:30:21+08:00|ACEEUS31
119|2019-01-01 01:30:46+08:00|502012##6709|Bernhard Inc|gas_transport|61.00|Sherry|Martinez|F|144 Yu Locks Apt. 754|Garrattsville|NY|13342|42.6315|-75.1866|165|Naval architect|1945-09-20|4162cf5479ea1c7fb0d55dfdb1df834c|43.123814|-75.05216899999999|0|13416|2012-01-01 01:30:46+08:00|2012-01-01 01:30:46+08:00|CITIUS33CHI
120|2019-01-01 01:31:42+08:00|464289###0163|Wuckert-Walter|grocery_net|38.70|Eddie|Mendez|M|1831 Faith View Suite 653|Clarinda|IA|51632|40.7491|-95.038|7297|IT trainer|1990-07-13|83afa07b375903bed0eef11840145895|39.880088|-94.193907|0|64497|2012-01-01 01:31:42+08:00|2012-01-01 01:31:42+08:00|""
121|2019-01-01 01:31:53+08:00|501882##2387|Weber and Sons|food_dining|98.24|Melissa|Phillips|F|5069 Scott Pass Apt. 654|Meadville|MS|39653|31.4285|-90.8578|2799|Therapist, horticultural|1961-01-21|6658882e9274e3d6fc3dffa5593b8ad6|30.906565000000004|-90.486622|0|70444|2012-01-01 01:31:53+08:00|2012-01-01 01:31:53+08:00|CITIUS33CHI
122|2019-01-01 01:32:28+08:00|302704####5985|Herman, Treutel and Dickens|misc_net|3.66|Lisa|Lin|F|908 Brooks Brook|Lomax|IL|61454|40.6761|-91.0391|725|Environmental consultant|1972-11-28|895bfdf48e8c52d12f11b180712438fa|40.7433|-90.088705|0|61572|2012-01-01 01:32:28+08:00|2012-01-01 01:32:28+08:00|""
123|2019-01-01 01:32:31+08:00|468363###7911|Halvorson Group|misc_pos|34.11|Daniel|Boyd|M|8925 Nicholas Points|Egan|LA|70531|30.251|-92.5002|1261|Broadcast presenter|1972-07-01|4afacee0a85f77dbd5b16fb0e29512ac|30.474879|-91.588063|0|70757|2012-01-01 01:32:31+08:00|2012-01-01 01:32:31+08:00|AIABUS31
124|2019-01-01 01:32:37+08:00|356787######9740|Rau and Sons|grocery_pos|134.66|Tanya|Williams|F|566 Megan Well|Brownville|NY|13615|44.0577|-76.0196|1271|Producer, radio|1958-08-14|19853c021cb7ef4ffa32f76c16193a1b|43.994486|-75.60383900000001|0|13619|2012-01-01 01:32:37+08:00|2012-01-01 01:32:37+08:00|""
125|2019-01-01 01:33:51+08:00|356873######1727|Kutch-Hegmann|grocery_net|55.60|Thomas|Cross|M|7566 Thompson Creek Apt. 827|Elkhart|IA|50073|41.8114|-93.4855|1195|Trading standards officer|1974-03-13|a85f17caa74a4eb0acaff9bae866b1d9|41.081282|-92.85909|0|50150|2012-01-01 01:33:51+08:00|2012-01-01 01:33:51+08:00|APBCUS61
126|2019-01-01 01:33:52+08:00|356787######9740|Koss and Sons|gas_transport|58.79|Tanya|Williams|F|566 Megan Well|Brownville|NY|13615|44.0577|-76.0196|1271|Producer, radio|1958-08-14|e464e694234a447e69ae2b3d4afb7804|44.015435|-76.027125|0|13634|2012-01-01 01:33:52+08:00|2012-01-01 01:33:52+08:00|CITIUS33CHI
127|2019-01-01 01:34:10+08:00|510480######8134|Smitham-Schiller|grocery_net|57.43|Regina|Johnston|F|641 Steven Mall Apt. 299|Westhampton Beach|NY|11978|40.8295|-72.6473|3255|Financial trader|1978-07-08|7b8a169e6c95ced581a7f227f60803cf|41.669034|-73.27160500000001|0|06758|2012-01-01 01:34:10+08:00|2012-01-01 01:34:10+08:00|ACEEUS31
128|2019-01-01 01:34:25+08:00|601110######2105|Hudson-Ratke|grocery_pos|83.81|Valerie|Davis|F|3861 Anderson Ramp Apt. 536|Drakes Branch|VA|23937|36.9688|-78.5615|1970|Energy engineer|1985-09-02|4e00575ea0d37490f513525361b3cfd3|36.822396000000005|-78.452392|0|23924|2012-01-01 01:34:25+08:00|2012-01-01 01:34:25+08:00|""
129|2019-01-01 01:34:25+08:00|350659######5012|Hills-Olson|grocery_net|27.03|Randy|""|M|0356 Sarah Light|Ballwin|MO|63021|38.577|-90.5255|92608|Engineer, communications|2001-07-26|011f7fc2db063dc3f63219a76e052ace|38.984909|-90.842219|0|63362|2012-01-01 01:34:25+08:00|2012-01-01 01:34:25+08:00|CITIUS33CHI
130|2019-01-01 01:36:06+08:00|351960######6254|Durgan-Auer|misc_net|23.80|Audrey|Gonzalez|F|34180 Lopez Plaza|Fields Landing|CA|95537|40.7268|-124.2174|276|Scientist, audiological|1929-05-06|98fec127a1545ec4dad787e5326bd374|40.110823|-124.429537|0|""|2012-01-01 01:36:06+08:00|2012-01-01 01:36:06+08:00|""
131|2019-01-01 01:36:48+08:00|676245##0876|Swaniawski, Lowe and Robel|shopping_pos|3.74|Ashley|""|F|292 Lowe Dam Suite 858|West Palm Beach|FL|33417|26.7197|-80.1248|459921|Historic buildings inspector/conservation officer|1960-06-14|870f6880d0de3956e68e8942126527ac|26.192035|-80.03285699999999|0|33308|2012-01-01 01:36:48+08:00|2012-01-01 01:36:48+08:00|ADMDUS41
132|2019-01-01 01:36:54+08:00|363604####5889|McDermott-Rice|misc_pos|9.07|Christopher|Raymond|M|766 Potter Well|West Chazy|NY|12992|44.797|-73.5112|4778|Engineering geologist|1954-06-14|fd55311b9dc5f80cb7d99cb861f9dcde|44.070021|-73.68845400000001|0|12998|2012-01-01 01:36:54+08:00|2012-01-01 01:36:54+08:00|""
133|2019-01-01 01:37:06+08:00|354329######0986|Raynor, Reinger and Hagenes|gas_transport|64.72|Angela|White|F|137 Adam Dale|Lebanon|VA|24266|36.8809|-82.0956|9521|Teacher, English as a foreign language|1977-10-19|395dc5bf20e1fd8cf0f0a5e51b816998|36.265214|-81.891953|0|28679|2012-01-01 01:37:06+08:00|2012-01-01 01:37:06+08:00|ADMDUS41
134|2019-01-01 01:37:06+08:00|601150######4485|Pacocha-O'Reilly|grocery_pos|92.56|Ashley|Whitney|F|4038 Smith Avenue|Jones|AL|36749|32.5104|-86.8138|1089|Materials engineer|1971-11-02|9439af9f09040eac2c5f02dbdcc37a9f|33.347838|-86.819795|0|35244|2012-01-01 01:37:06+08:00|2012-01-01 01:37:06+08:00|APBCUS61
135|2019-01-01 01:37:20+08:00|356787######9740|DuBuque LLC|grocery_pos|113.19|Tanya|Williams|F|566 Megan Well|Brownville|NY|13615|44.0577|-76.0196|1271|Producer, radio|1958-08-14|61aa9cb51f56910884272f434a55955c|44.465636|-75.525258|0|13633|2012-01-01 01:37:20+08:00|2012-01-01 01:37:20+08:00|""
136|2019-01-01 01:38:31+08:00|495858#########6883|Powlowski-Weimann|food_dining|187.27|Aaron|Pena|M|793 Hooper Tunnel Suite 154|Burke|VA|22015|38.7894|-77.2818|43102|Health visitor|1950-11-27|5476b80d8bdaa67fea1537b64eeb1f15|38.301944|-76.507232|0|20619|2012-01-01 01:38:31+08:00|2012-01-01 01:38:31+08:00|APBCUS61
137|2019-01-01 01:39:04+08:00|356594######9759|Langosh, Wintheiser and Hyatt|food_dining|68.24|David|Thomas|M|838 Dan Haven Suite 003|Webster City|IA|50595|42.4657|-93.8262|9165|Medical secretary|1963-05-23|b3b9fb3557a216135aba6469b2edc761|42.699989|-93.883915|0|50542|2012-01-01 01:39:04+08:00|2012-01-01 01:39:04+08:00|""
138|2019-01-01 01:41:22+08:00|406057######8237|Baumbach, Hodkiewicz and Walsh|shopping_pos|636.41|Steven|Sanders|M|25955 Amy Via|Ozawkie|KS|66070|39.2136|-95.4404|2661|Theatre director|1948-11-14|25240538cb76fe0e9f55c3eb2c5e3bf9|39.936995|-94.604311|0|64494|2012-01-01 01:41:22+08:00|2012-01-01 01:41:22+08:00|""
139|2019-01-01 01:41:24+08:00|418653###4674|Rempel Inc|shopping_net|500.92|Casey|Howell|F|374 Christopher Ramp Suite 855|Blackville|SC|29817|33.3645|-81.2718|4913|Technical brewer|1966-11-10|837eefecce8e6e71f5634b437a982d3d|34.3281|-81.727628|0|29355|2012-01-01 01:41:24+08:00|2012-01-01 01:41:24+08:00|DEUTUS33TRF
140|2019-01-01 01:41:39+08:00|555985######5248|Pacocha-Bauch|shopping_pos|2.10|Jack|Hill|M|5916 Susan Bridge Apt. 939|Grenada|CA|96038|41.6125|-122.5258|589|Systems analyst|1945-12-21|53fb041938a6e239a2e1679d27a7f9c2|41.096733|-122.623454|0|96091|2012-01-01 01:41:39+08:00|2012-01-01 01:41:39+08:00|DEUTUS33TRF
141|2019-01-01 01:42:45+08:00|651506######8369|Bins-Rice|gas_transport|69.54|Kevin|Pena|M|2674 Bentley Radial|Damascus|VA|24236|36.6403|-81.7776|3085|Land/geomatics surveyor|1990-10-15|9ea93e7b76291b4f4a718b4a6f36f8ed|35.906566|-82.096532|0|28777|2012-01-01 01:42:45+08:00|2012-01-01 01:42:45+08:00|AIABUS31
